Chromosome	Ensembl ID	Gene Symbol	Strand
8	ENSMUSG00000039396	Neil3	-1
8	ENSMUSG00000031520	Vegfc	1
8	ENSMUSG00000054408	Spcs3	-1
8	ENSMUSG00000031519	Asb5	1
8	ENSMUSG00000031518	Spata4	1
8	ENSMUSG00000039375	Wdr17	-1
8	ENSMUSG00000089719	Gm15758	1
8	ENSMUSG00000084498	n-R5s98	1
8	ENSMUSG00000031517	Gpm6a	1
8	ENSMUSG00000110342	Gm45263	1
8	ENSMUSG00000109927	Gm45264	1
8	ENSMUSG00000109942	Gm45262	1
8	ENSMUSG00000110047	A230085B16Rik	1
8	ENSMUSG00000110249	9330121K16Rik	1
8	ENSMUSG00000109736	Gm8734	-1
8	ENSMUSG00000046258	Adam29	-1
8	ENSMUSG00000038257	Glra3	1
8	ENSMUSG00000110164	Gm7351	-1
8	ENSMUSG00000109662	Gm45366	-1
8	ENSMUSG00000031613	Hpgd	1
8	ENSMUSG00000110397	Gm45540	1
8	ENSMUSG00000110309	Gm7419	1
8	ENSMUSG00000110310	4930518J21Rik	-1
8	ENSMUSG00000038215	Cep44	-1
8	ENSMUSG00000038206	Fbxo8	1
8	ENSMUSG00000110318	Gm2767	1
8	ENSMUSG00000076392	Gm25992	1
8	ENSMUSG00000109760	Gm6503	1
8	ENSMUSG00000110000	Gm33501	-1
8	ENSMUSG00000100510	AV026068	-1
8	ENSMUSG00000038193	Hand2	1
8	ENSMUSG00000109697	Gm34030	-1
8	ENSMUSG00000097910	5033428I22Rik	1
8	ENSMUSG00000109629	Gm34099	1
8	ENSMUSG00000031610	Scrg1	1
8	ENSMUSG00000031609	Sap30	-1
8	ENSMUSG00000096917	2500002B13Rik	1
8	ENSMUSG00000054717	Hmgb2	1
8	ENSMUSG00000109899	Gm6012	-1
8	ENSMUSG00000031608	Galnt7	-1
8	ENSMUSG00000077526	Gm25379	1
8	ENSMUSG00000070025	Gm10284	1
8	ENSMUSG00000110405	Gm45534	-1
8	ENSMUSG00000109852	Gm45360	-1
8	ENSMUSG00000110238	Gm19269	-1
8	ENSMUSG00000109585	Gm45358	-1
8	ENSMUSG00000110289	4930412F12Rik	-1
8	ENSMUSG00000110419	AW046200	1
8	ENSMUSG00000109636	Gm45644	1
8	ENSMUSG00000096914	Galntl6	-1
8	ENSMUSG00000109753	Gm45633	1
8	ENSMUSG00000110227	Gm45634	-1
8	ENSMUSG00000049946	BC030500	1
8	ENSMUSG00000109746	Gm7499	-1
8	ENSMUSG00000110401	Gm5740	1
8	ENSMUSG00000109966	Gm34623	1
8	ENSMUSG00000057228	Aadat	1
8	ENSMUSG00000109930	Gm34730	-1
8	ENSMUSG00000031647	Mfap3l	1
8	ENSMUSG00000109992	Gm45650	1
8	ENSMUSG00000109988	Gm45651	1
8	ENSMUSG00000109797	Stambp-ps1	1
8	ENSMUSG00000110261	Gm45485	1
8	ENSMUSG00000038005	Hpf1	1
8	ENSMUSG00000004319	Clcn3	-1
8	ENSMUSG00000045746	B230317F23Rik	1
8	ENSMUSG00000031644	Nek1	1
8	ENSMUSG00000110046	Gm45484	1
8	ENSMUSG00000109708	Gm45809	1
8	ENSMUSG00000109693	Gm45483	1
8	ENSMUSG00000080956	Gm16179	-1
8	ENSMUSG00000031642	Sh3rf1	1
8	ENSMUSG00000099419	1700001D01Rik	-1
8	ENSMUSG00000056943	Gm10015	-1
8	ENSMUSG00000109610	Gm7432	-1
8	ENSMUSG00000031641	Cbr4	1
8	ENSMUSG00000058056	Palld	-1
8	ENSMUSG00000110131	Gm18066	-1
8	ENSMUSG00000109729	Gm45418	-1
8	ENSMUSG00000037921	Ddx60	1
8	ENSMUSG00000031635	Anxa10	-1
8	ENSMUSG00000110252	Gm2961	-1
8	ENSMUSG00000109687	Hspd1-ps2	-1
8	ENSMUSG00000109895	Gm2975	1
8	ENSMUSG00000109740	Gm7561	-1
8	ENSMUSG00000054162	Spock3	1
8	ENSMUSG00000109744	Gm45461	1
8	ENSMUSG00000110308	Gm45516	1
8	ENSMUSG00000109999	Gm35368	1
8	ENSMUSG00000109825	Gm45589	-1
8	ENSMUSG00000098106	Gm5350	1
8	ENSMUSG00000077153	Gm24580	1
8	ENSMUSG00000094443	Sgo2b	-1
8	ENSMUSG00000109818	Gm35713	1
8	ENSMUSG00000053626	Tll1	-1
8	ENSMUSG00000088132	Gm22586	1
8	ENSMUSG00000109579	Gm35521	-1
8	ENSMUSG00000076042	Mir710	-1
8	ENSMUSG00000037852	Cpe	-1
8	ENSMUSG00000110368	Gm45518	-1
8	ENSMUSG00000031604	Msmo1	-1
8	ENSMUSG00000031605	Klhl2	-1
8	ENSMUSG00000109854	Gm45345	1
8	ENSMUSG00000109613	Gm45405	-1
8	ENSMUSG00000110157	Gm32507	1
8	ENSMUSG00000110378	Gm45242	-1
8	ENSMUSG00000025521	Tmem192	1
8	ENSMUSG00000071089	Trim75	-1
8	ENSMUSG00000053490	Trim60	-1
8	ENSMUSG00000109718	Trim61	-1
8	ENSMUSG00000109650	Gm45448	1
8	ENSMUSG00000079042	Apela	-1
8	ENSMUSG00000074300	BC030870	-1
8	ENSMUSG00000109711	Gm45445	-1
8	ENSMUSG00000109935	Gm7619	-1
8	ENSMUSG00000110283	Gm45249	1
8	ENSMUSG00000110226	Gm7624	-1
8	ENSMUSG00000064905	Gm25403	1
8	ENSMUSG00000036469	March1	1
8	ENSMUSG00000083905	Gm15355	-1
8	ENSMUSG00000065297	Gm26123	1
8	ENSMUSG00000064887	Gm24205	-1
8	ENSMUSG00000086156	Gm15354	-1
8	ENSMUSG00000085109	Gm15356	-1
8	ENSMUSG00000025591	Tma16	-1
8	ENSMUSG00000025519	Tktl2	1
8	ENSMUSG00000085082	Gm16330	-1
8	ENSMUSG00000044014	Npy5r	-1
8	ENSMUSG00000036437	Npy1r	1
8	ENSMUSG00000110533	LOC665443	1
8	ENSMUSG00000014907	Naf1	1
8	ENSMUSG00000110468	Gm39185	1
8	ENSMUSG00000110583	Gm7639	-1
8	ENSMUSG00000089380	Gm24677	-1
8	ENSMUSG00000110632	Gm45880	1
8	ENSMUSG00000074292	Gm10660	-1
8	ENSMUSG00000025588	Nat1	1
8	ENSMUSG00000051147	Nat2	1
8	ENSMUSG00000030735	Gm9755	-1
8	ENSMUSG00000056426	Nat3	1
8	ENSMUSG00000110452	Gm36247	-1
8	ENSMUSG00000030465	Psd3	-1
8	ENSMUSG00000087266	Gm15991	1
8	ENSMUSG00000097609	Gm26659	-1
8	ENSMUSG00000053886	Sh2d4a	1
8	ENSMUSG00000036356	Csgalnact1	-1
8	ENSMUSG00000085197	1700125H03Rik	1
8	ENSMUSG00000085487	Gm15654	1
8	ENSMUSG00000031864	Ints10	1
8	ENSMUSG00000081745	Gm15549	1
8	ENSMUSG00000015568	Lpl	1
8	ENSMUSG00000110594	Gm33103	-1
8	ENSMUSG00000036330	Slc18a1	-1
8	ENSMUSG00000089995	Gm15716	1
8	ENSMUSG00000006273	Atp6v1b2	1
8	ENSMUSG00000036306	Lzts1	-1
8	ENSMUSG00000059897	Zfp930	1
8	ENSMUSG00000110538	Gm33178	-1
8	ENSMUSG00000110657	Gm7684	-1
8	ENSMUSG00000079038	D130040H23Rik	1
8	ENSMUSG00000110514	Gm7688	1
8	ENSMUSG00000110444	Gm10033	-1
8	ENSMUSG00000110536	Gm45850	1
8	ENSMUSG00000106683	Gm43263	-1
8	ENSMUSG00000060427	Zfp868	-1
8	ENSMUSG00000091764	Zfp964	1
8	ENSMUSG00000054648	Zfp869	-1
8	ENSMUSG00000092260	Zfp963	-1
8	ENSMUSG00000092544	Gm20422	-1
8	ENSMUSG00000043090	Zfp866	-1
8	ENSMUSG00000031862	Atp13a1	1
8	ENSMUSG00000036246	Gmip	1
8	ENSMUSG00000031861	Lpar2	1
8	ENSMUSG00000031860	Pbx4	1
8	ENSMUSG00000044006	Cilp2	-1
8	ENSMUSG00000048967	Yjefn3	-1
8	ENSMUSG00000036199	Ndufa13	-1
8	ENSMUSG00000047654	Tssk6	1
8	ENSMUSG00000036180	Gatad2a	-1
8	ENSMUSG00000110545	Gm7730	-1
8	ENSMUSG00000031858	Mau2	-1
8	ENSMUSG00000011306	Sugp1	1
8	ENSMUSG00000036151	Tm6sf2	1
8	ENSMUSG00000007594	Hapln4	1
8	ENSMUSG00000002341	Ncan	-1
8	ENSMUSG00000036120	Rfxank	-1
8	ENSMUSG00000071078	Nr2c2ap	1
8	ENSMUSG00000002345	Borcs8	1
8	ENSMUSG00000079033	Mef2b	1
8	ENSMUSG00000002342	Tmem161a	1
8	ENSMUSG00000002346	Slc25a42	-1
8	ENSMUSG00000002343	Armc6	-1
8	ENSMUSG00000036054	Sugp2	1
8	ENSMUSG00000003573	Homer3	1
8	ENSMUSG00000057788	Ddx49	-1
8	ENSMUSG00000055681	Cope	1
8	ENSMUSG00000087408	Cers1	1
8	ENSMUSG00000058301	Upf1	-1
8	ENSMUSG00000031849	Comp	1
8	ENSMUSG00000003575	Crtc1	-1
8	ENSMUSG00000055707	Klhl26	-1
8	ENSMUSG00000035964	Tmem59l	-1
8	ENSMUSG00000007888	Crlf1	1
8	ENSMUSG00000090137	Uba52	-1
8	ENSMUSG00000055553	Kxd1	-1
8	ENSMUSG00000019428	Fkbp8	1
8	ENSMUSG00000070002	Ell	1
8	ENSMUSG00000019139	Isyna1	1
8	ENSMUSG00000070003	Ssbp4	-1
8	ENSMUSG00000110030	Gm45546	1
8	ENSMUSG00000049988	Lrrc25	1
8	ENSMUSG00000038508	Gdf15	-1
8	ENSMUSG00000056204	Pgpep1	-1
8	ENSMUSG00000031848	Lsm4	1
8	ENSMUSG00000071076	Jund	1
8	ENSMUSG00000080058	Gm11175	-1
8	ENSMUSG00000110622	Gm16486	1
8	ENSMUSG00000095026	Gm3336	1
8	ENSMUSG00000031842	Pde4c	1
8	ENSMUSG00000031840	Rab3a	1
8	ENSMUSG00000035559	Mpv17l2	-1
8	ENSMUSG00000031838	Ifi30	-1
8	ENSMUSG00000110575	6330537M06Rik	1
8	ENSMUSG00000031834	Pik3r2	-1
8	ENSMUSG00000100691	2010320M18Rik	1
8	ENSMUSG00000031833	Mast3	-1
8	ENSMUSG00000000791	Il12rb1	1
8	ENSMUSG00000002910	Arrdc2	-1
8	ENSMUSG00000002908	Kcnn1	-1
8	ENSMUSG00000007721	Ccdc124	-1
8	ENSMUSG00000000792	Slc5a5	-1
8	ENSMUSG00000045128	Rpl18a	-1
8	ENSMUSG00000019261	Map1s	1
8	ENSMUSG00000074252	Gm10654	1
8	ENSMUSG00000101854	1700026F02Rik	-1
8	ENSMUSG00000110554	Gm35256	1
8	ENSMUSG00000098594	Gm27628	1
8	ENSMUSG00000110664	Aprt-ps	1
8	ENSMUSG00000035439	Haus8	-1
8	ENSMUSG00000004677	Myo9b	1
8	ENSMUSG00000002395	Use1	1
8	ENSMUSG00000002396	Ocel1	1
8	ENSMUSG00000002393	Nr2f6	-1
8	ENSMUSG00000034911	Ushbp1	-1
8	ENSMUSG00000031820	Babam1	1
8	ENSMUSG00000046295	Ankle1	1
8	ENSMUSG00000007950	Abhd8	-1
8	ENSMUSG00000034880	Mrpl34	1
8	ENSMUSG00000074247	Dda1	1
8	ENSMUSG00000034863	Ano8	-1
8	ENSMUSG00000007610	Gtpbp3	1
8	ENSMUSG00000034845	Plvap	-1
8	ENSMUSG00000108900	C430049E01Rik	-1
8	ENSMUSG00000110619	Gm7850	1
8	ENSMUSG00000046718	Bst2	-1
8	ENSMUSG00000031813	Mvb12a	1
8	ENSMUSG00000043664	Tmem221	-1
8	ENSMUSG00000034829	Nxnl1	-1
8	ENSMUSG00000031808	Slc27a1	1
8	ENSMUSG00000031807	Pgls	1
8	ENSMUSG00000043243	Fam129c	1
8	ENSMUSG00000034807	Colgalt1	1
8	ENSMUSG00000034799	Unc13a	-1
8	ENSMUSG00000031805	Jak3	1
8	ENSMUSG00000079019	Insl3	1
8	ENSMUSG00000031803	B3gnt3	-1
8	ENSMUSG00000110438	Gm45756	1
8	ENSMUSG00000110569	Gm18860	-1
8	ENSMUSG00000070000	Fcho1	-1
8	ENSMUSG00000110462	Gm35572	-1
8	ENSMUSG00000110685	Gm5373	-1
8	ENSMUSG00000056019	Zfp709	1
8	ENSMUSG00000089857	Zfp882	1
8	ENSMUSG00000066880	Zfp617	1
8	ENSMUSG00000083718	Ccnb2-ps	-1
8	ENSMUSG00000052446	Zfp961	1
8	ENSMUSG00000110529	Gm45694	1
8	ENSMUSG00000003484	Cyp4f18	-1
8	ENSMUSG00000110546	Gm45734	1
8	ENSMUSG00000069998	Olfr372	1
8	ENSMUSG00000061561	Olfr373	1
8	ENSMUSG00000046881	Olfr374	1
8	ENSMUSG00000031799	Tpm4	1
8	ENSMUSG00000097472	Gm26586	-1
8	ENSMUSG00000087502	Gm16091	-1
8	ENSMUSG00000003037	Rab8a	1
8	ENSMUSG00000062007	Hsh2d	1
8	ENSMUSG00000074240	Cib3	-1
8	ENSMUSG00000003039	Fam32a	1
8	ENSMUSG00000003033	Ap1m1	1
8	ENSMUSG00000110443	Gm39197	-1
8	ENSMUSG00000070713	Gm10282	-1
8	ENSMUSG00000055148	Klf2	1
8	ENSMUSG00000006276	Eps15l1	-1
8	ENSMUSG00000110558	Gm45779	-1
8	ENSMUSG00000019732	Calr3	-1
8	ENSMUSG00000083922	Gm3835	-1
8	ENSMUSG00000052794	1700030K09Rik	1
8	ENSMUSG00000052488	Cherp	-1
8	ENSMUSG00000019731	Slc35e1	-1
8	ENSMUSG00000097000	Gm17435	1
8	ENSMUSG00000045248	Med26	-1
8	ENSMUSG00000110446	Gm18646	1
8	ENSMUSG00000110532	Gm35857	1
8	ENSMUSG00000044600	Smim7	-1
8	ENSMUSG00000031791	Tmem38a	1
8	ENSMUSG00000048148	Nwd1	1
8	ENSMUSG00000093276	Gm26237	1
8	ENSMUSG00000031622	Sin3b	1
8	ENSMUSG00000110481	Gm45705	1
8	ENSMUSG00000110585	Gm45704	-1
8	ENSMUSG00000004383	Large1	-1
8	ENSMUSG00000110450	Gm7943	-1
8	ENSMUSG00000047657	Crry-ps	-1
8	ENSMUSG00000110609	Gm7948	1
8	ENSMUSG00000110703	Gm45821	-1
8	ENSMUSG00000079011	Gm11033	-1
8	ENSMUSG00000031621	Isx	1
8	ENSMUSG00000034518	Hmgxb4	1
8	ENSMUSG00000110593	Gm45822	-1
8	ENSMUSG00000042870	Tom1	1
8	ENSMUSG00000110433	Gm45820	-1
8	ENSMUSG00000110429	Gm2059	1
8	ENSMUSG00000005413	Hmox1	1
8	ENSMUSG00000005410	Mcm5	1
8	ENSMUSG00000110640	Gm45903	1
8	ENSMUSG00000034472	Rasd2	1
8	ENSMUSG00000110515	Gm9644	-1
8	ENSMUSG00000049891	Gm7984	1
8	ENSMUSG00000110469	Gm10358	-1
8	ENSMUSG00000031620	Iqcm	1
8	ENSMUSG00000101431	Gm7901	-1
8	ENSMUSG00000064709	Gm22509	-1
8	ENSMUSG00000098215	Gm7069	1
8	ENSMUSG00000110595	Gm7990	-1
8	ENSMUSG00000099012	Gm27355	-1
8	ENSMUSG00000087321	Gm5353	-1
8	ENSMUSG00000031618	Nr3c2	1
8	ENSMUSG00000037148	Arhgap10	-1
8	ENSMUSG00000110258	Gm45406	1
8	ENSMUSG00000110410	4933421D24Rik	1
8	ENSMUSG00000109732	Gm45285	1
8	ENSMUSG00000109873	Gm45407	-1
8	ENSMUSG00000097882	0610038B21Rik	1
8	ENSMUSG00000037134	Prmt9	1
8	ENSMUSG00000109787	Gm45286	1
8	ENSMUSG00000031617	Tmem184c	-1
8	ENSMUSG00000086451	4933431K23Rik	1
8	ENSMUSG00000086781	1700092C02Rik	1
8	ENSMUSG00000109866	Gm45714	1
8	ENSMUSG00000031616	Ednra	-1
8	ENSMUSG00000110382	Gm29895	1
8	ENSMUSG00000109948	Gm45288	1
8	ENSMUSG00000110328	Gm45574	-1
8	ENSMUSG00000037101	Ttc29	1
8	ENSMUSG00000031688	Pou4f2	-1
8	ENSMUSG00000110057	Gm2225	-1
8	ENSMUSG00000037070	Rbmxl1	-1
8	ENSMUSG00000031684	Slc10a7	1
8	ENSMUSG00000110244	Gm2253	1
8	ENSMUSG00000109768	Gm45446	-1
8	ENSMUSG00000031683	Lsm6	-1
8	ENSMUSG00000069986	Gm8054	-1
8	ENSMUSG00000110094	Gm45326	-1
8	ENSMUSG00000071064	Zfp827	1
8	ENSMUSG00000109782	Gm45728	1
8	ENSMUSG00000110388	Gm30329	1
8	ENSMUSG00000037022	Mmaa	-1
8	ENSMUSG00000097174	Gm4890	1
8	ENSMUSG00000031681	Smad1	-1
8	ENSMUSG00000109945	Gm45601	1
8	ENSMUSG00000109851	Gm39288	-1
8	ENSMUSG00000097975	Gm8079	-1
8	ENSMUSG00000036990	Otud4	1
8	ENSMUSG00000094594	Tpd52-ps	-1
8	ENSMUSG00000058355	Abce1	-1
8	ENSMUSG00000098101	Gm27006	1
8	ENSMUSG00000036977	Anapc10	1
8	ENSMUSG00000110202	Gm45435	-1
8	ENSMUSG00000110044	Gm45434	-1
8	ENSMUSG00000110188	Gm45432	-1
8	ENSMUSG00000064325	Hhip	-1
8	ENSMUSG00000082491	Gm5909	-1
8	ENSMUSG00000051839	Gypa	1
8	ENSMUSG00000042353	Frem3	1
8	ENSMUSG00000031715	Smarca5	-1
8	ENSMUSG00000110142	Gm45872	-1
8	ENSMUSG00000031714	Gab1	-1
8	ENSMUSG00000109584	Gm7997	1
8	ENSMUSG00000109587	Gm31105	1
8	ENSMUSG00000098001	Gm27048	-1
8	ENSMUSG00000098223	Gm4891	1
8	ENSMUSG00000038250	Usp38	-1
8	ENSMUSG00000037982	Gm9725	1
8	ENSMUSG00000094615	Gm4899	-1
8	ENSMUSG00000109928	Gm45539	-1
8	ENSMUSG00000097949	Gm5354	-1
8	ENSMUSG00000037940	Inpp4b	1
8	ENSMUSG00000089147	Gm25267	-1
8	ENSMUSG00000110045	Gm38590	-1
8	ENSMUSG00000031712	Il15	-1
8	ENSMUSG00000065182	Gm25138	1
8	ENSMUSG00000097984	Gm8167	1
8	ENSMUSG00000109893	Gm9655	1
8	ENSMUSG00000031711	Zfp330	-1
8	ENSMUSG00000109643	Gm31545	-1
8	ENSMUSG00000047747	Rnf150	1
8	ENSMUSG00000109600	Gm18212	1
8	ENSMUSG00000109876	Gm45449	-1
8	ENSMUSG00000074228	Gm10645	-1
8	ENSMUSG00000031709	Tbc1d9	1
8	ENSMUSG00000110422	Gm17999	1
8	ENSMUSG00000031710	Ucp1	1
8	ENSMUSG00000035151	Elmod2	-1
8	ENSMUSG00000035057	Mgat4d	1
8	ENSMUSG00000002190	Clgn	1
8	ENSMUSG00000063253	Scoc	-1
8	ENSMUSG00000110617	Gm5910	-1
8	ENSMUSG00000047286	Olfr370	1
8	ENSMUSG00000110478	Gm18000	1
8	ENSMUSG00000033938	Ndufb7	1
8	ENSMUSG00000031708	Tecr	-1
8	ENSMUSG00000110580	D830024N08Rik	1
8	ENSMUSG00000110471	Gm45823	-1
8	ENSMUSG00000110690	Gm18001	1
8	ENSMUSG00000005483	Dnajb1	1
8	ENSMUSG00000019433	Gipc1	1
8	ENSMUSG00000057672	Pkn1	-1
8	ENSMUSG00000019464	Ptger1	1
8	ENSMUSG00000005481	Ddx39	1
8	ENSMUSG00000002885	Adgre5	-1
8	ENSMUSG00000110570	Gm45778	1
8	ENSMUSG00000096943	Gm26721	-1
8	ENSMUSG00000013033	Adgrl1	1
8	ENSMUSG00000074219	Gm10644	-1
8	ENSMUSG00000005470	Asf1b	1
8	ENSMUSG00000005469	Prkaca	1
8	ENSMUSG00000079003	Samd1	1
8	ENSMUSG00000046408	1700067K01Rik	1
8	ENSMUSG00000098823	Mir8111	1
8	ENSMUSG00000074217	2210011C24Rik	-1
8	ENSMUSG00000047986	Palm3	1
8	ENSMUSG00000005465	Il27ra	-1
8	ENSMUSG00000045232	Rln3	-1
8	ENSMUSG00000074215	Gm10643	-1
8	ENSMUSG00000056753	C330011M18Rik	-1
8	ENSMUSG00000031706	Rfx1	1
8	ENSMUSG00000037103	Dcaf15	-1
8	ENSMUSG00000012889	Podnl1	1
8	ENSMUSG00000036686	Cc2d1a	-1
8	ENSMUSG00000008129	4930432K21Rik	1
8	ENSMUSG00000080334	Gm25110	1
8	ENSMUSG00000056155	Nanos3	-1
8	ENSMUSG00000097120	Gm26887	-1
8	ENSMUSG00000103593	Gm37352	1
8	ENSMUSG00000065444	Mir27a	1
8	ENSMUSG00000065541	Mir24-2	1
8	ENSMUSG00000105458	Mir3074-2	-1
8	ENSMUSG00000097296	Gm26532	1
8	ENSMUSG00000035671	Zswim4	-1
8	ENSMUSG00000019362	D8Ertd738e	-1
8	ENSMUSG00000004996	Mri1	-1
8	ENSMUSG00000004994	Ccdc130	-1
8	ENSMUSG00000034656	Cacna1a	1
8	ENSMUSG00000086067	Gm16183	-1
8	ENSMUSG00000053560	Ier2	-1
8	ENSMUSG00000097193	Gm26664	1
8	ENSMUSG00000001910	Nacc1	-1
8	ENSMUSG00000001909	Trmt1	1
8	ENSMUSG00000001911	Nfix	-1
8	ENSMUSG00000034041	Lyl1	1
8	ENSMUSG00000074203	G430095P16Rik	1
8	ENSMUSG00000053226	Dand5	-1
8	ENSMUSG00000033751	Gadd45gip1	1
8	ENSMUSG00000003813	Rad23a	-1
8	ENSMUSG00000003814	Calr	-1
8	ENSMUSG00000087685	1700122E12Rik	1
8	ENSMUSG00000003808	Farsa	1
8	ENSMUSG00000098331	Mir7069	1
8	ENSMUSG00000003824	Syce2	1
8	ENSMUSG00000003809	Gcdh	-1
8	ENSMUSG00000054191	Klf1	1
8	ENSMUSG00000003812	Dnase2a	1
8	ENSMUSG00000053693	Mast1	-1
8	ENSMUSG00000048617	Rtbdn	1
8	ENSMUSG00000052926	Rnaseh2a	-1
8	ENSMUSG00000005161	Prdx2	1
8	ENSMUSG00000052837	Junb	-1
8	ENSMUSG00000052566	Hook2	1
8	ENSMUSG00000052819	Best2	-1
8	ENSMUSG00000052456	Asna1	-1
8	ENSMUSG00000041203	Trir	1
8	ENSMUSG00000031691	Tnpo2	1
8	ENSMUSG00000087026	A230103J11Rik	-1
8	ENSMUSG00000008167	Fbxw9	1
8	ENSMUSG00000095845	Gm5741	-1
8	ENSMUSG00000060038	Dhps	1
8	ENSMUSG00000005150	Wdr83	-1
8	ENSMUSG00000059355	Wdr83os	1
8	ENSMUSG00000005142	Man2b1	1
8	ENSMUSG00000074194	Zfp791	-1
8	ENSMUSG00000089213	Gm23388	-1
8	ENSMUSG00000110219	Gm45317	1
8	ENSMUSG00000110386	Gm42031	-1
8	ENSMUSG00000062687	Cks1brt	1
8	ENSMUSG00000031696	Vps35	-1
8	ENSMUSG00000031697	Orc6	1
8	ENSMUSG00000031698	Mylk3	-1
8	ENSMUSG00000084895	AA672651	1
8	ENSMUSG00000036934	4921524J17Rik	-1
8	ENSMUSG00000109790	Gm45594	-1
8	ENSMUSG00000103341	1700051O22Rik	1
8	ENSMUSG00000031700	Gpt2	1
8	ENSMUSG00000031701	Dnaja2	-1
8	ENSMUSG00000110341	Gm45424	1
8	ENSMUSG00000109731	Gm45425	1
8	ENSMUSG00000036902	Neto2	-1
8	ENSMUSG00000031703	Itfg1	-1
8	ENSMUSG00000109754	Gm39214	1
8	ENSMUSG00000036879	Phkb	1
8	ENSMUSG00000090043	Gm16167	-1
8	ENSMUSG00000098439	Hm629797	1
8	ENSMUSG00000036872	Abcc12	-1
8	ENSMUSG00000047866	Lonp2	1
8	ENSMUSG00000082484	Gm16177	-1
8	ENSMUSG00000036840	Siah1a	-1
8	ENSMUSG00000074178	Gm10638	1
8	ENSMUSG00000031652	N4bp1	-1
8	ENSMUSG00000098434	2010110E17Rik	1
8	ENSMUSG00000098534	Gm27167	1
8	ENSMUSG00000109706	Fth-ps3	1
8	ENSMUSG00000088261	Gm24781	-1
8	ENSMUSG00000066362	Rps13-ps1	1
8	ENSMUSG00000110349	Gm18602	-1
8	ENSMUSG00000098854	Gm5118	1
8	ENSMUSG00000098684	Gm27246	1
8	ENSMUSG00000099207	Gm10637	-1
8	ENSMUSG00000097248	Gm2694	1
8	ENSMUSG00000031654	Cbln1	-1
8	ENSMUSG00000097992	Gm27016	-1
8	ENSMUSG00000089301	Gm24841	1
8	ENSMUSG00000045333	Zfp423	-1
8	ENSMUSG00000036810	Cnep1r1	1
8	ENSMUSG00000031657	Heatr3	1
8	ENSMUSG00000055968	Gm9988	-1
8	ENSMUSG00000062704	9430002A10Rik	1
8	ENSMUSG00000036779	Papd5	1
8	ENSMUSG00000031659	Adcy7	1
8	ENSMUSG00000031660	Brd7	-1
8	ENSMUSG00000110280	Gm45497	1
8	ENSMUSG00000031661	Nkd1	1
8	ENSMUSG00000110187	Gm45496	1
8	ENSMUSG00000031662	Snx20	-1
8	ENSMUSG00000055994	Nod2	1
8	ENSMUSG00000036712	Cyld	1
8	ENSMUSG00000109970	Gm17995	-1
8	ENSMUSG00000110299	Gm17910	-1
8	ENSMUSG00000056772	Rps6-ps2	1
8	ENSMUSG00000031665	Sall1	-1
8	ENSMUSG00000094790	Gm6625	-1
8	ENSMUSG00000069962	Gm5356	-1
8	ENSMUSG00000043668	Tox3	-1
8	ENSMUSG00000109672	Gm45639	-1
8	ENSMUSG00000109726	Gm45638	-1
8	ENSMUSG00000109870	Gm35850	-1
8	ENSMUSG00000110212	Gm35963	-1
8	ENSMUSG00000056608	Chd9	1
8	ENSMUSG00000110166	Gm45641	-1
8	ENSMUSG00000109812	Gm45640	1
8	ENSMUSG00000109863	Gm45643	1
8	ENSMUSG00000074171	Gm6658	-1
8	ENSMUSG00000110377	Gm45363	1
8	ENSMUSG00000031666	Rbl2	1
8	ENSMUSG00000031667	Aktip	-1
8	ENSMUSG00000109727	Gm45464	-1
8	ENSMUSG00000109755	Gm8489	1
8	ENSMUSG00000033282	Rpgrip1l	-1
8	ENSMUSG00000109828	Gm45662	-1
8	ENSMUSG00000109956	Gm45428	-1
8	ENSMUSG00000055932	Fto	1
8	ENSMUSG00000110233	Gm45427	-1
8	ENSMUSG00000110138	4831440D22Rik	-1
8	ENSMUSG00000110079	Gm45292	1
8	ENSMUSG00000109642	Gm45289	1
8	ENSMUSG00000109709	Gm45290	-1
8	ENSMUSG00000110068	Gm45294	1
8	ENSMUSG00000090778	Gm3235	-1
8	ENSMUSG00000110325	Gm45293	1
8	ENSMUSG00000110302	Gm45295	-1
8	ENSMUSG00000110371	Gm9619	-1
8	ENSMUSG00000110073	Gm2875	1
8	ENSMUSG00000110216	Gm36325	-1
8	ENSMUSG00000110304	Gm36380	-1
8	ENSMUSG00000031734	Irx3	-1
8	ENSMUSG00000046413	Irx3os	1
8	ENSMUSG00000099664	Gm28511	1
8	ENSMUSG00000099812	Gm28515	-1
8	ENSMUSG00000109696	Gm36670	-1
8	ENSMUSG00000110274	Gm36843	1
8	ENSMUSG00000101613	Gm28516	1
8	ENSMUSG00000110380	Gm45332	-1
8	ENSMUSG00000110134	Gm45334	1
8	ENSMUSG00000031736	Crnde	-1
8	ENSMUSG00000095651	Gm21817	-1
8	ENSMUSG00000031737	Irx5	1
8	ENSMUSG00000031738	Irx6	1
8	ENSMUSG00000078967	Gm3272	-1
8	ENSMUSG00000031740	Mmp2	1
8	ENSMUSG00000109669	Gm45472	-1
8	ENSMUSG00000033192	Lpcat2	1
8	ENSMUSG00000078144	Capns2	1
8	ENSMUSG00000080613	Gm22151	-1
8	ENSMUSG00000055368	Slc6a2	1
8	ENSMUSG00000109651	Gm45463	1
8	ENSMUSG00000071047	Ces1a	-1
8	ENSMUSG00000078964	Ces1b	-1
8	ENSMUSG00000057400	Ces1c	-1
